x,y,exciton_centre,exciton_fwhm,exciton_peak_height,exciton_peak_height_norm,exciton_amp,exciton_scale,exciton_eta,trion_centre,trion_fwhm,trion_peak_height,trion_peak_height_norm,trion_amp,trion_scale,trion_eta,rmse,ok,n_starts,n_params_at_bounds
57,0,1.9795378057500725,0.049999999999999996,4.3553182702396205,0.3230898780083015,0.025255496835368124,0.049999999999999996,0.9899999999999998,1.9000000000000452,0.049999999999999996,3.8009516042304057,0.2819653843710244,0.022040671192188468,0.049999999999999996,0.9899999999999999,0.23981212566375698,True,5,5
58,0,1.9786387375611103,0.049999999999999996,4.227275399532837,0.33274754299613224,0.026010229209207987,0.049999999999999996,0.9899999999999999,1.9000000000000032,0.049999999999999996,4.027960899566833,0.31705861718010436,0.024783839142187833,0.049999999999999996,0.9899999999999999,0.25163174351806245,True,5,5
59,0,1.9789484955944594,0.049999999999999996,3.9378805521768947,0.3089795167273531,0.024152312939725164,0.049999999999999996,0.9899999999999999,1.9000000000000001,0.049999999999999996,3.302351940685689,0.25911377787542017,0.020254406732434258,0.049999999999999996,0.9899999999999999,0.2525062428666923,True,5,5
60,0,1.9802036560602696,0.049999999999999996,3.701356234373136,0.25800975737032467,0.020168213892848036,0.049999999999999996,0.9899999999999999,1.9000000000000261,0.049999999999999996,3.718305507494035,0.25919123723030557,0.020260461575568975,0.049999999999999996,0.9899999999999984,0.23435908993977436,True,5,5
61,0,1.9817676430952542,0.049999999999999996,4.54129625915188,0.3139243689325083,0.0245390928411972,0.049999999999999996,0.9899999999999999,1.9000000000000001,0.049999999999999996,4.365913595693625,0.30180076174945314,0.023591163043328766,0.049999999999999996,0.9899999999999999,0.2307142708411019,True,5,5
62,0,1.9809267088898623,0.049999999999999996,3.4163474037251755,0.2802083767944725,0.021903497945073774,0.049999999999999996,0.9899999999999999,1.9000000000000001,0.049999999999999996,3.734461187469449,0.3063000286217237,0.02394286175258285,0.049999999999999996,0.9899999999999999,0.26694365536793146,True,5,5
0,1,1.9763382421833189,0.049999999999999996,5.417238677732654,0.42199995080039665,0.03298718914385485,0.049999999999999996,0.9899999999999999,1.9000000000000001,0.049999999999999996,3.305577518742831,0.2575026933943807,0.020128471474854186,0.049999999999999996,0.9899999999999999,0.2548307834725136,True,5,5
1,1,1.9797339517237138,0.03697542228604192,311.9805636660609,0.8177846821416102,0.03890360442802031,0.03697542228604192,0.535552898706583,1.9500503901246364,0.049999999999999996,77.916135997026,0.20423907746456216,0.015965052377983933,0.049999999999999996,0.9899999999999999,0.02308583748547785,True,5,2
2,1,1.9785977667568844,0.0374855758871116,413.68651041073514,0.8761383215155256,0.042051338753564906,0.0374855758871116,0.5231725556069571,1.9449949743190083,0.049999999999994924,86.80295945308808,0.18383823809555694,0.014370338298162602,0.049999999999994924,0.9899999999999933,0.01967128643073787,True,5,2
3,1,1.9780545216358902,0.037765989366060924,446.0143835397257,0.8422173477436199,0.04081734545827635,0.037765989366060924,0.5289518662921517,1.94222477961352,0.049999999999999996,93.20491104021906,0.17600058623665796,0.013757706001536066,0.049999999999999996,0.9899999999999999,0.01831575391429381,True,5,2
4,1,1.9788659783104452,0.03715902325653776,473.5715010075213,0.8724684566325609,0.04180645921762139,0.03715902325653776,0.5414003516422075,1.9437271639981366,0.049999999999999996,102.65192561455068,0.1891173073564346,0.014782934020814202,0.049999999999999996,0.9899999999999999,0.01784638790945859,True,5,2
5,1,1.9779715906274629,0.037189957017137086,587.6115127760503,0.8996350155013879,0.04319508423429941,0.037189957017137086,0.54445502856763,1.9451066551111242,0.049999999999999996,110.59141279054128,0.16931578976407363,0.013235142418899717,0.049999999999999996,0.9899999999999999,0.015282216170001353,True,5,2
6,1,1.9780365987663033,0.03643858350893433,696.2971813621778,0.8925948214015829,0.04210916417974881,0.03643858350893433,0.5515956612857443,1.9478512788186886,0.049999999999999996,127.4270003576189,0.16335076985869093,0.012768820823387738,0.049999999999999996,0.9899999999999999,0.013386568977919386,True,5,2
7,1,1.9773877285421289,0.036817385054638926,557.1799687898163,0.875662488433149,0.041571085138423704,0.036817385054638926,0.5412646898722209,1.9437636080760203,0.049999999999999975,104.69155957255923,0.16453296368921802,0.012861216160146932,0.049999999999999975,0.989999999999999,0.014379502958460594,True,5,2
8,1,1.9771091228424473,0.03719496725536576,551.4626607521682,0.9086831960289731,0.04395633918436134,0.03719496725536576,0.5631354482354549,1.9425556455448563,0.049999999999999996,95.73998759847537,0.15775740428209,0.012331647656334313,0.049999999999999996,0.9899999999999999,0.015999452987698098,True,5,2
9,1,1.9774910587805894,0.038666550377715825,572.980021028464,0.9212732758880591,0.0466696846038997,0.038666550377715825,0.5816762728485637,1.941259866334121,0.049999999999999996,73.85556573734753,0.11874961864688116,0.009282469259891256,0.049999999999999996,0.9899999999999999,0.014531077152710063,True,5,2
10,1,1.9765702228180988,0.036718646073120434,436.55331545334207,0.8795330088376512,0.04250607909231916,0.036718646073120434,0.5932852353831674,1.9421356100077087,0.049999999999999996,75.43956594966744,0.1519896564208065,0.011880728502317615,0.049999999999999996,0.9899999999999999,0.016302510721042957,True,5,2
11,1,1.9768706131768223,0.03749573013580336,430.9503260719471,0.9024630157165036,0.04428838343832777,0.03749573013580336,0.5791713525991441,1.9417134556097002,0.049999999999999996,59.590526108572284,0.12478989490565305,0.009754656914177198,0.049999999999999996,0.9899999999999999,0.015802639498934214,True,5,2
12,1,1.9758032800145195,0.03618729124522271,362.65565589062425,0.8936224627976774,0.04268082218418365,0.03618729124522271,0.6002405899790558,1.9417051980403226,0.0499999999999999,57.00175722005488,0.14045844823703363,0.010979426883358704,0.0499999999999999,0.9899999999999999,0.01796634233416678,True,5,2
13,1,1.9761249210154013,0.0375274753634972,387.5361997199266,0.9183099134032373,0.0451271179754233,0.0375274753634972,0.5804519643380669,1.940705842800989,0.04999999999988732,52.30961939877729,0.12395343220830347,0.009689211554389872,0.04999999999988732,0.9899999999999995,0.01689857841250519,True,5,2
14,1,1.9751700167018442,0.036404825815849584,328.0474462846413,0.8996711322889586,0.04248454650564525,0.036404825815849584,0.5564607148786034,1.9412135694770436,0.049999999999999996,57.78366184816333,0.15847187067456017,0.01238749513890415,0.049999999999999996,0.9899999999999999,0.019766537113911763,True,5,2
