# RamanPL_2D export
# map_kind: "integration"
# spectrum_type: "Photoluminescence"
# x_unit: "eV"
# coord_mode: "real"
# step_size: 1.7
# step_unit: "um"
# integration_range: [1.92, 2.02]
# background_remove: false
# baseline_method: "poly"
# 
x	y	integration_area
18.7	5.1	48.245035770293136
20.4	5.1	47.971347902372024
22.099999999999998	5.1	47.891591415253195
23.8	5.1	47.89870990210641
25.5	5.1	45.79080600276675
27.2	5.1	46.519112270220916
28.9	5.1	42.7924823573969
30.599999999999998	5.1	45.466543165958896
32.3	5.1	45.29585674258744
34.0	5.1	44.49725932526551
35.699999999999996	5.1	46.067292542398576
37.4	5.1	45.63149685404286
39.1	5.1	46.49503543007444
40.8	5.1	45.56270669859523
42.5	5.1	45.82002518289007
44.199999999999996	5.1	48.80690526275801
45.9	5.1	44.97634095138389
47.6	5.1	48.83040999004435
49.3	5.1	47.77367852857121
51.0	5.1	50.34507323058526
52.699999999999996	5.1	46.76256277548401
54.4	5.1	49.379434887176885
56.1	5.1	53.51297833358437
57.8	5.1	51.61437878962518
59.5	5.1	51.986387159002994
61.199999999999996	5.1	51.01332455185875
62.9	5.1	51.66451609145965
64.6	5.1	51.29436131668907
66.3	5.1	53.51542452462983
68.0	5.1	51.7452773621556
69.7	5.1	52.75199277751102
71.39999999999999	5.1	53.51545804511865
73.1	5.1	54.188743846114654
74.8	5.1	53.78975771944111
76.5	5.1	52.237494110156604
78.2	5.1	53.332967355325295
79.89999999999999	5.1	53.851199288859526
81.6	5.1	51.90063993614178
83.3	5.1	50.52758092409665
85.0	5.1	51.92471673916224
86.7	5.1	47.40464692784611
88.39999999999999	5.1	22.647967420191186
90.1	5.1	16.070651072822056
91.8	5.1	11.439657861447891
93.5	5.1	4.741225283537222
95.2	5.1	1.3278628158025374
96.89999999999999	5.1	0.4593605935501103
98.6	5.1	0.36299869380541294
100.3	5.1	0.3511707798547533
102.0	5.1	0.3413248391316926
103.7	5.1	0.3106174716076654
105.39999999999999	5.1	0.3377130099907696
0.0	6.8	0.43350344028169596
1.7	6.8	0.5584007423028731
3.4	6.8	2.260921558646377
5.1	6.8	34.371221796152334
6.8	6.8	33.17801106084374
8.5	6.8	36.84766002001265
10.2	6.8	38.93763944095452
11.9	6.8	45.68791924778006
