# RamanPL_2D export
# map_kind: integration
# spectrum_type: Raman
# x_unit: cm^-1
# coord_mode: real
# step_size: 0.5
# step_unit: um
# integration_range: (340, 430)
# background_remove: True
# baseline_method: poly
# 
x	y	integration_area
5.0	17.0	355.21495771566845
5.5	17.0	456.69349186569224
6.0	17.0	653.5109521097285
6.5	17.0	951.6223875185041
7.0	17.0	530.270126699181
7.5	17.0	269.5337334315641
8.0	17.0	117.54835337846346
8.5	17.0	118.91691077409574
9.0	17.0	144.30136893659528
9.5	17.0	98.00358868982714
10.0	17.0	114.93352262315075
0.0	17.5	138.60601086417992
0.5	17.5	105.34399820345689
1.0	17.5	102.87766892688776
1.5	17.5	137.02486040518832
2.0	17.5	94.40751780963402
2.5	17.5	134.82596174617413
3.0	17.5	122.71457877587683
3.5	17.5	129.43154611147585
4.0	17.5	219.68912707561267
4.5	17.5	288.53149453235324
5.0	17.5	360.4119525066978
5.5	17.5	365.50529847607777
6.0	17.5	396.975073295986
6.5	17.5	363.82606913206604
7.0	17.5	205.44593901356694
7.5	17.5	121.33650809445055
8.0	17.5	116.22270744993783
8.5	17.5	114.6186509618892
9.0	17.5	120.46835025710524
9.5	17.5	121.48240705698359
10.0	17.5	129.75144678901992
0.0	18.0	119.16340050093392
0.5	18.0	112.09043691899296
1.0	18.0	130.60369405050903
1.5	18.0	128.68328139649967
2.0	18.0	146.34262721349037
2.5	18.0	257.8297195110979
3.0	18.0	374.13987299909365
3.5	18.0	362.91830459006707
4.0	18.0	360.0247996645466
4.5	18.0	337.6331971750259
5.0	18.0	273.2851638462751
5.5	18.0	180.26083547069453
6.0	18.0	129.83588623694808
6.5	18.0	147.93196591605428
7.0	18.0	142.09549037877449
7.5	18.0	117.38396596482656
8.0	18.0	106.31548186769687
8.5	18.0	102.1662179098246
9.0	18.0	126.96990377247502
9.5	18.0	137.93296543658434
10.0	18.0	117.25716319911314
0.0	18.5	99.01129071535948
0.5	18.5	116.84662399709278
1.0	18.5	102.09262153245827
1.5	18.5	123.52435338704178
2.0	18.5	1608.6556829871197
2.5	18.5	1788.4448274204142
